learning_path_name,course_name,course_level_str,tutorial_title
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Exploratory dan Explanatory Data Analysis
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Non-hierarchical Clustering (NHC)
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Latihan Studi Kasus Clustering
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Studi Kasus Hyperparameter Tuning
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Glossarium
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,[Story] Practice Makes Perfect
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Data Cleaning dan Transformation
AI Engineer,Belajar Machine Learning untuk Pemula,Pemula,Kuis Teknik Feature Engineering
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Computer Vision
AI Engineer,Machine Learning Terapan,Mahir,Analisis Sentimen dengan Deep Learning
AI Engineer,Machine Learning Terapan,Mahir,Ceklis Kriteria Submission
AI Engineer,Machine Learning Terapan,Mahir,Aplikasi Natural Language Processing di Dunia Nyata
AI Engineer,Machine Learning Terapan,Mahir,Prasyarat Kemampuan
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Object Detection
AI Engineer,Machine Learning Terapan,Mahir,Struktur Proyek Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Model Development dengan Boosting Algorithm
AI Engineer,Machine Learning Terapan,Mahir,Proses Training
AI Engineer,Machine Learning Terapan,Mahir,Exploratory Data Analysis - Menangani Missing Value dan Outliers
AI Engineer,Machine Learning Terapan,Mahir,Content Based Filtering
AI Engineer,Machine Learning Terapan,Mahir,Implementasi SVM untuk Analisis Sentimen pada Data IndoNLU
AI Engineer,Machine Learning Terapan,Mahir,Alur Proyek Machine Learning di Industri
AI Engineer,Machine Learning Terapan,Mahir,Detail Laporan
AI Engineer,Machine Learning Terapan,Mahir,Univariate Exploratory Data Analysis
AI Engineer,Machine Learning Terapan,Mahir,Predictive Analytics Lifecycle
AI Engineer,Machine Learning Terapan,Mahir,Testing Model
AI Engineer,Machine Learning Terapan,Mahir,Persiapan Dataset Analisis Sentimen
AI Engineer,Machine Learning Terapan,Mahir,Glosarium
AI Engineer,Machine Learning Terapan,Mahir,Kuis Sentiment Analysis
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Menyusun Proyek Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Technical Writing
AI Engineer,Machine Learning Terapan,Mahir,Penerapan Computer Vision di Industri
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan IndoNLU
AI Engineer,Machine Learning Terapan,Mahir,Ceklis Kriteria Submission Akhir
AI Engineer,Machine Learning Terapan,Mahir,Teknik Natural Language Processing
AI Engineer,Machine Learning Terapan,Mahir,Prasyarat Tools
AI Engineer,Machine Learning Terapan,Mahir,Teknik-teknik Object Detection
AI Engineer,Machine Learning Terapan,Mahir,Evaluasi Model
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Studi Kasus Keempat: Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Exploratory Data Analysis - Univariate Analysis
AI Engineer,Machine Learning Terapan,Mahir,Collaborative Filtering
AI Engineer,Machine Learning Terapan,Mahir,Analisis Data
AI Engineer,Machine Learning Terapan,Mahir,Infrastruktur Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Proyek Akhir Kirim Submission dan Review
AI Engineer,Machine Learning Terapan,Mahir,Data Preprocessing
AI Engineer,Machine Learning Terapan,Mahir,Business Understanding
AI Engineer,Machine Learning Terapan,Mahir,Pendahuluan Studi Kasus Keempat: Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Uji Model dengan Contoh Kalimat
AI Engineer,Machine Learning Terapan,Mahir,Daftar Referensi
AI Engineer,Machine Learning Terapan,Mahir,Proyek Pertama : Predictive Analytics
AI Engineer,Machine Learning Terapan,Mahir,Exploratory Data Analysis - Multivariate Analysis
AI Engineer,Machine Learning Terapan,Mahir,Detail Laporan
AI Engineer,Machine Learning Terapan,Mahir,Teknik Pengenalan Objek (Object Recognition)
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Library PyTorch
AI Engineer,Machine Learning Terapan,Mahir,Tantangan Natural Language Processing
AI Engineer,Machine Learning Terapan,Mahir,Model Development
AI Engineer,Machine Learning Terapan,Mahir,Detektor Wajah pada Gambar
AI Engineer,Machine Learning Terapan,Mahir,Kuis Menyusun Proyek Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Studi Kasus Pertama: Predictive Analytics
AI Engineer,Machine Learning Terapan,Mahir,Kuis Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Pendahuluan Studi Kasus Kedua: Sentiment Analysis
AI Engineer,Machine Learning Terapan,Mahir,Hybrid Recommender System
AI Engineer,Machine Learning Terapan,Mahir,Feature Engineering dengan TF-IDF
AI Engineer,Machine Learning Terapan,Mahir,Data Engineering
AI Engineer,Machine Learning Terapan,Mahir,Data Preparation
AI Engineer,Machine Learning Terapan,Mahir,Data Understanding
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Fine Tuning dan Evaluasi
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Machine Learning System Design
AI Engineer,Machine Learning Terapan,Mahir,Proyek Pertama Kriteria Submission
AI Engineer,Machine Learning Terapan,Mahir,Data Preparation
AI Engineer,Machine Learning Terapan,Mahir,Publikasi Proyek Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Membuat Model Klasifikasi Rambu Lalu Lintas
AI Engineer,Machine Learning Terapan,Mahir,Dataset Analisis Sentimen IndoNLU
AI Engineer,Machine Learning Terapan,Mahir,Persetujuan Hak Cipta
AI Engineer,Machine Learning Terapan,Mahir,Natural Language Processing Pipeline
AI Engineer,Machine Learning Terapan,Mahir,Deployment dan Monitoring
AI Engineer,Machine Learning Terapan,Mahir,Membuat Detektor Wajah dengan Algoritma Haar Cascade
AI Engineer,Machine Learning Terapan,Mahir,Latihan Membuat Proyek Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Kuis Predictive Analytics
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Kelas
AI Engineer,Machine Learning Terapan,Mahir,Model Development
AI Engineer,Machine Learning Terapan,Mahir,Data untuk Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Klasifikasi Sentimen dengan Support Vector Machine
AI Engineer,Machine Learning Terapan,Mahir,Pendahuluan Menyusun Proyek Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Model Development dengan K-Nearest Neighbor
AI Engineer,Machine Learning Terapan,Mahir,Model Development dengan Content Based Filtering
AI Engineer,Machine Learning Terapan,Mahir,Data Loading
AI Engineer,Machine Learning Terapan,Mahir,Mengapa Sistem Rekomendasi Penting?
AI Engineer,Machine Learning Terapan,Mahir,Prediksi Sentimen
AI Engineer,Machine Learning Terapan,Mahir,Sistem Machine Learning di Dunia Riset/Akademik versus Industri
AI Engineer,Machine Learning Terapan,Mahir,Proyek Pertama Kirim Submission dan Review
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Studi Kasus Ketiga: Computer Vision
AI Engineer,Machine Learning Terapan,Mahir,Proyek Akhir : Membuat Model Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Eksplorasi Data
AI Engineer,Machine Learning Terapan,Mahir,Analisis Sentimen dengan Deep Learning
AI Engineer,Machine Learning Terapan,Mahir,Mekanisme Belajar
AI Engineer,Machine Learning Terapan,Mahir,Akuisisi Data
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Machine Learning System Design
AI Engineer,Machine Learning Terapan,Mahir,Pendahuluan Studi Kasus Ketiga: Computer Vision
AI Engineer,Machine Learning Terapan,Mahir,Feature Engineering untuk Representasi Teks
AI Engineer,Machine Learning Terapan,Mahir,Ujian Akhir Kelas
AI Engineer,Machine Learning Terapan,Mahir,Pengenalan Natural Language Processing (NLP)
AI Engineer,Machine Learning Terapan,Mahir,Similarity Measure
AI Engineer,Machine Learning Terapan,Mahir,Rangkuman Studi Kasus Kedua: Sentiment Analysis
AI Engineer,Machine Learning Terapan,Mahir,Ide Portofolio Machine Learning
AI Engineer,Machine Learning Terapan,Mahir,Model Development dengan Random Forest
AI Engineer,Machine Learning Terapan,Mahir,Model Development dengan Collaborative Filtering
AI Engineer,Machine Learning Terapan,Mahir,Exploratory Data Analysis - Deskripsi Variabel
AI Engineer,Machine Learning Terapan,Mahir,Taksonomi Sistem Rekomendasi
AI Engineer,Machine Learning Terapan,Mahir,Analisis Sentimen dengan Support Vector Machine (SVM)
AI Engineer,Machine Learning Terapan,Mahir,Persyaratan Machine Learning System Design
AI Engineer,Machine Learning Terapan,Mahir,Proyek Akhir Kriteria Submission
AI Engineer,Machine Learning Terapan,Mahir,Kuis Computer Vision
AI Engineer,Machine Learning Terapan,Mahir,Pendahuluan Studi Kasus Pertama: Predictive Analytics
AI Engineer,Machine Learning Terapan,Mahir,Training dengan Convolutional Neural Network
AI Engineer,Machine Learning Terapan,Mahir,Konfigurasi dan Load Pre-trained Model
AI Engineer,Machine Learning Terapan,Mahir,Forum Diskusi
AI Engineer,Machine Learning Terapan,Mahir,Text Cleaning dan Pre-processing
AI Engineer,Machine Learning Terapan,Mahir,Kuis Machine Learning System Design
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Reproducibility dalam TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Mengurutkan Hasil Kembali dengan Learning-to-Rank
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pendekatan Deep Learning Lanjutan Versi Parallelism
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Custom dan Distributed Training dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Computer Vision Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Eksplorasi Data dalam Time Series
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kustomisasi Callback
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Mengenal Transformer dalam NLP
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Tensor dalam TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Teknik-Teknik Sistem Rekomendasi Lanjutan
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kustomisasi Loss Function
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Berhadapan dengan Data Tidak Berlabel
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Bersama TCN dan LSTM
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Forum Diskusi
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Checkpoint dan Saving Model Manual
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Berkenalan dengan Image Segmentation
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Menyelam Lebih Dalam ke TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Retrieval dalam Sistem Rekomendasi dengan TensorFlow Recommenders
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Time Series Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Automatic Differentiation dengan tf.GradientTape
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Klasifikasi Gambar Lanjutan
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Neural Collaborative Filtering
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Data Preprocessing Lanjutan Untuk Time Series
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,"Latihan Custom Model, Layer, Loss, dan Callback pada Time Series Model"
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Membangun Model Transformer Milik Kita Sendiri dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Manipulasi Tensor dengan Operasi Dasar dan Matematika
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Fungsi Custom Loss untuk Tantangan yang Lebih Spesifik
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Data Labeling
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Multivariate Sequence to Sequence
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Glosarium
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Distributed Training
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Image Segmentation dengan Deep Learning
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Menyelam Lebih Dalam ke TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Sistem Rekomendasi Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Time Series Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Persetujuan Hak Cipta
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Custom Training Loop
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Berkenalan dengan Object Detection
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Context-Aware Recommendations
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Feature Engineering dalam Time Series
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,"Rangkuman Custom Model, Layer, Loss, dan Callback"
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Melatih Model Transformer Milik Kita
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Eksplorasi Tensor dalam Eager Mode
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Computer Vision Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kustomisasi Lambda Layer
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Data Labeling dalam NLP dengan Active Learning
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Proyek Akhir
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Daftar Referensi
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Strategi Distributed Training dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,"Pengantar Kustomisasi Model, Layer, Loss, dan Callback"
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Sistem Rekomendasi Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Kelas
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Prasyarat Kemampuan
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Dynamic Training
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Teknik Object Detection dengan Deep Learning
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Hybrid Recommender System
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kita Mulai dengan Model Statistik
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,"Kuis Kustomisasi Model, Layer, Loss, dan Callback"
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Natural Language Processing Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Graph Mode
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Computer Vision Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kustomisasi Layer dengan Subclassing
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pre-processing Data dengan tf.strings dan TensorFlow Text
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Menyelam Lebih Dalam ke TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Rangkuman Custom dan Distributed Training dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Functional API vs Sequential API
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Custom dan Distributed Training dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Ujian Akhir
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Prasyarat Tools
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan: Custom dan Dynamic Training
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Inference Object Detection
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Hybrid Recommendation
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pendekatan Deep Learning Lanjutan Versi Sequence
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengenalan Kelas
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kuis Natural Language Processing Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Autograph dan TensorFlow Function
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Time Series Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Arsitektur Kompleks Functional API vs Model Class
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Data Augmentation dalam NLP
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Kedalaman TensorFlow di Kebanyakan Siswa
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Sistem Rekomendasi Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Multiple Output dan Input pada Model Machine Learning
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Pengantar Natural Language Processing Lanjutan dengan TensorFlow
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Sequence to Sequence
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Mekanisme Belajar
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Debugging pada Custom Training
AI Engineer,Membangun Proyek Deep Learning Tingkat Mahir,Mahir,Latihan Fine-Tuning Object Detection
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Library Text Processing
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Bersiap Membuat Kode Program di Lokal
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Implementasi Matriks pada Python
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Kuis Coding: Fungsi
AI Engineer,Memulai Pemrograman dengan Python,Dasar,[DEPRECATED]
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Kuis Control Flow
AI Engineer,Memulai Pemrograman dengan Python,Dasar,Rangkuman Control Flow
